,code,region,Value,Outlet_Type,year,month
1575,11A1313,Póvoa de Varzim,12,CHAdeMO,2023,7
1576,11A0109,Santa Maria da Feira,12,CHAdeMO,2023,7
1577,11A1314,Santo Tirso,10,CHAdeMO,2023,7
1578,11A0116,São João da Madeira,3,CHAdeMO,2023,7
1579,11A1318,Trofa,5,CHAdeMO,2023,7
1580,11A0119,Vale de Cambra,2,CHAdeMO,2023,7
1581,11A1315,Valongo,18,CHAdeMO,2023,7
1582,11A1316,Vila do Conde,4,CHAdeMO,2023,7
1583,11A1317,Vila Nova de Gaia,37,CHAdeMO,2023,7
1584,11A,Área Metropolitana do Porto,281,CCS,2023,7
1585,11A0104,Arouca,1,CCS,2023,7
1586,11A0107,Espinho,5,CCS,2023,7
1587,11A1304,Gondomar,14,CCS,2023,7
1588,11A1306,Maia,25,CCS,2023,7
1589,11A1308,Matosinhos,45,CCS,2023,7
1590,11A0113,Oliveira de Azeméis,,CCS,2023,7
1591,11A1310,Paredes,6,CCS,2023,7
1592,11A1312,Porto,65,CCS,2023,7
1593,11A1313,Póvoa de Varzim,13,CCS,2023,7
1594,11A0109,Santa Maria da Feira,16,CCS,2023,7
1595,11A1314,Santo Tirso,10,CCS,2023,7
1596,11A0116,São João da Madeira,3,CCS,2023,7
1597,11A1318,Trofa,5,CCS,2023,7
1598,11A0119,Vale de Cambra,1,CCS,2023,7
1599,11A1315,Valongo,22,CCS,2023,7
1600,11A1316,Vila do Conde,6,CCS,2023,7
1601,11A1317,Vila Nova de Gaia,44,CCS,2023,7
1602,11A,Área Metropolitana do Porto,,Industrial,2023,7
1603,11A0104,Arouca,,Industrial,2023,7
1604,11A0107,Espinho,,Industrial,2023,7
1605,11A1304,Gondomar,,Industrial,2023,7
1606,11A1306,Maia,,Industrial,2023,7
1607,11A1308,Matosinhos,,Industrial,2023,7
1608,11A0113,Oliveira de Azeméis,,Industrial,2023,7
1609,11A1310,Paredes,,Industrial,2023,7
1610,11A1312,Porto,,Industrial,2023,7
1611,11A1313,Póvoa de Varzim,,Industrial,2023,7
1612,11A0109,Santa Maria da Feira,,Industrial,2023,7
1613,11A1314,Santo Tirso,,Industrial,2023,7
1614,11A0116,São João da Madeira,,Industrial,2023,7
1615,11A1318,Trofa,,Industrial,2023,7
1616,11A0119,Vale de Cambra,,Industrial,2023,7
1617,11A1315,Valongo,,Industrial,2023,7
1618,11A1316,Vila do Conde,,Industrial,2023,7
1619,11A1317,Vila Nova de Gaia,,Industrial,2023,7
1620,11A,Área Metropolitana do Porto,1315,Total,2023,6
1621,11A0104,Arouca,9,Total,2023,6
1622,11A0107,Espinho,15,Total,2023,6
1623,11A1304,Gondomar,60,Total,2023,6
1624,11A1306,Maia,87,Total,2023,6
1625,11A1308,Matosinhos,229,Total,2023,6
1626,11A0113,Oliveira de Azeméis,4,Total,2023,6
1627,11A1310,Paredes,27,Total,2023,6
1628,11A1312,Porto,389,Total,2023,6
1629,11A1313,Póvoa de Varzim,50,Total,2023,6
1630,11A0109,Santa Maria da Feira,75,Total,2023,6
1631,11A1314,Santo Tirso,33,Total,2023,6
1632,11A0116,São João da Madeira,21,Total,2023,6
1633,11A1318,Trofa,21,Total,2023,6
1634,11A0119,Vale de Cambra,9,Total,2023,6
1635,11A1315,Valongo,62,Total,2023,6
1636,11A1316,Vila do Conde,22,Total,2023,6
1637,11A1317,Vila Nova de Gaia,202,Total,2023,6
1638,11A,Área Metropolitana do Porto,840,Mennekes,2023,6
1639,11A0104,Arouca,7,Mennekes,2023,6
1640,11A0107,Espinho,9,Mennekes,2023,6
1641,11A1304,Gondomar,34,Mennekes,2023,6
1642,11A1306,Maia,51,Mennekes,2023,6
1643,11A1308,Matosinhos,155,Mennekes,2023,6
1644,11A0113,Oliveira de Azeméis,4,Mennekes,2023,6
1645,11A1310,Paredes,17,Mennekes,2023,6
1646,11A1312,Porto,267,Mennekes,2023,6
1647,11A1313,Póvoa de Varzim,25,Mennekes,2023,6
1648,11A0109,Santa Maria da Feira,53,Mennekes,2023,6
1649,11A1314,Santo Tirso,15,Mennekes,2023,6
1650,11A0116,São João da Madeira,15,Mennekes,2023,6
1651,11A1318,Trofa,11,Mennekes,2023,6
1652,11A0119,Vale de Cambra,6,Mennekes,2023,6
1653,11A1315,Valongo,26,Mennekes,2023,6
1654,11A1316,Vila do Conde,14,Mennekes,2023,6
1655,11A1317,Vila Nova de Gaia,131,Mennekes,2023,6
1656,11A,Área Metropolitana do Porto,219,CHAdeMO,2023,6
1657,11A0104,Arouca,1,CHAdeMO,2023,6
1658,11A0107,Espinho,3,CHAdeMO,2023,6
1659,11A1304,Gondomar,12,CHAdeMO,2023,6
1660,11A1306,Maia,15,CHAdeMO,2023,6
1661,11A1308,Matosinhos,31,CHAdeMO,2023,6
1662,11A0113,Oliveira de Azeméis,,CHAdeMO,2023,6
1663,11A1310,Paredes,5,CHAdeMO,2023,6
1664,11A1312,Porto,56,CHAdeMO,2023,6
1665,11A1313,Póvoa de Varzim,12,CHAdeMO,2023,6
1666,11A0109,Santa Maria da Feira,11,CHAdeMO,2023,6
1667,11A1314,Santo Tirso,9,CHAdeMO,2023,6
1668,11A0116,São João da Madeira,3,CHAdeMO,2023,6
1669,11A1318,Trofa,5,CHAdeMO,2023,6
1670,11A0119,Vale de Cambra,2,CHAdeMO,2023,6
1671,11A1315,Valongo,17,CHAdeMO,2023,6
1672,11A1316,Vila do Conde,4,CHAdeMO,2023,6
1673,11A1317,Vila Nova de Gaia,33,CHAdeMO,2023,6
1674,11A,Área Metropolitana do Porto,256,CCS,2023,6
1675,11A0104,Arouca,1,CCS,2023,6
1676,11A0107,Espinho,3,CCS,2023,6
1677,11A1304,Gondomar,14,CCS,2023,6
1678,11A1306,Maia,21,CCS,2023,6
1679,11A1308,Matosinhos,43,CCS,2023,6
1680,11A0113,Oliveira de Azeméis,,CCS,2023,6
1681,11A1310,Paredes,5,CCS,2023,6
1682,11A1312,Porto,66,CCS,2023,6
1683,11A1313,Póvoa de Varzim,13,CCS,2023,6
1684,11A0109,Santa Maria da Feira,11,CCS,2023,6
1685,11A1314,Santo Tirso,9,CCS,2023,6
1686,11A0116,São João da Madeira,3,CCS,2023,6
1687,11A1318,Trofa,5,CCS,2023,6
1688,11A0119,Vale de Cambra,1,CCS,2023,6
1689,11A1315,Valongo,19,CCS,2023,6
1690,11A1316,Vila do Conde,4,CCS,2023,6
1691,11A1317,Vila Nova de Gaia,38,CCS,2023,6
1692,11A,Área Metropolitana do Porto,,Industrial,2023,6
1693,11A0104,Arouca,,Industrial,2023,6
1694,11A0107,Espinho,,Industrial,2023,6
1695,11A1304,Gondomar,,Industrial,2023,6
1696,11A1306,Maia,,Industrial,2023,6
1697,11A1308,Matosinhos,,Industrial,2023,6
1698,11A0113,Oliveira de Azeméis,,Industrial,2023,6
1699,11A1310,Paredes,,Industrial,2023,6
1700,11A1312,Porto,,Industrial,2023,6
1701,11A1313,Póvoa de Varzim,,Industrial,2023,6
1702,11A0109,Santa Maria da Feira,,Industrial,2023,6
1703,11A1314,Santo Tirso,,Industrial,2023,6
1704,11A0116,São João da Madeira,,Industrial,2023,6
1705,11A1318,Trofa,,Industrial,2023,6
1706,11A0119,Vale de Cambra,,Industrial,2023,6
1707,11A1315,Valongo,,Industrial,2023,6
1708,11A1316,Vila do Conde,,Industrial,2023,6
1709,11A1317,Vila Nova de Gaia,,Industrial,2023,6
1710,11A,Área Metropolitana do Porto,1280,Total,2023,5
1711,11A0104,Arouca,9,Total,2023,5
1712,11A0107,Espinho,15,Total,2023,5
1713,11A1304,Gondomar,60,Total,2023,5
1714,11A1306,Maia,86,Total,2023,5
1715,11A1308,Matosinhos,225,Total,2023,5
1716,11A0113,Oliveira de Azeméis,4,Total,2023,5
1717,11A1310,Paredes,27,Total,2023,5
1718,11A1312,Porto,375,Total,2023,5
1719,11A1313,Póvoa de Varzim,48,Total,2023,5
1720,11A0109,Santa Maria da Feira,55,Total,2023,5
1721,11A1314,Santo Tirso,33,Total,2023,5
1722,11A0116,São João da Madeira,21,Total,2023,5
1723,11A1318,Trofa,21,Total,2023,5
1724,11A0119,Vale de Cambra,9,Total,2023,5
1725,11A1315,Valongo,64,Total,2023,5
1726,11A1316,Vila do Conde,22,Total,2023,5
1727,11A1317,Vila Nova de Gaia,206,Total,2023,5
1728,11A,Área Metropolitana do Porto,807,Mennekes,2023,5
1729,11A0104,Arouca,7,Mennekes,2023,5
1730,11A0107,Espinho,9,Mennekes,2023,5
1731,11A1304,Gondomar,34,Mennekes,2023,5
1732,11A1306,Maia,50,Mennekes,2023,5
1733,11A1308,Matosinhos,151,Mennekes,2023,5
1734,11A0113,Oliveira de Azeméis,4,Mennekes,2023,5
1735,11A1310,Paredes,17,Mennekes,2023,5
1736,11A1312,Porto,253,Mennekes,2023,5
1737,11A1313,Póvoa de Varzim,25,Mennekes,2023,5
1738,11A0109,Santa Maria da Feira,33,Mennekes,2023,5
1739,11A1314,Santo Tirso,15,Mennekes,2023,5
1740,11A0116,São João da Madeira,15,Mennekes,2023,5
1741,11A1318,Trofa,11,Mennekes,2023,5
1742,11A0119,Vale de Cambra,6,Mennekes,2023,5
1743,11A1315,Valongo,28,Mennekes,2023,5
1744,11A1316,Vila do Conde,14,Mennekes,2023,5
1745,11A1317,Vila Nova de Gaia,135,Mennekes,2023,5
1746,11A,Área Metropolitana do Porto,219,CHAdeMO,2023,5
1747,11A0104,Arouca,1,CHAdeMO,2023,5
1748,11A0107,Espinho,3,CHAdeMO,2023,5
1749,11A1304,Gondomar,12,CHAdeMO,2023,5
1750,11A1306,Maia,15,CHAdeMO,2023,5
1751,11A1308,Matosinhos,31,CHAdeMO,2023,5
1752,11A0113,Oliveira de Azeméis,,CHAdeMO,2023,5
1753,11A1310,Paredes,5,CHAdeMO,2023,5
1754,11A1312,Porto,56,CHAdeMO,2023,5
1755,11A1313,Póvoa de Varzim,12,CHAdeMO,2023,5
1756,11A0109,Santa Maria da Feira,11,CHAdeMO,2023,5
1757,11A1314,Santo Tirso,9,CHAdeMO,2023,5
1758,11A0116,São João da Madeira,3,CHAdeMO,2023,5
1759,11A1318,Trofa,5,CHAdeMO,2023,5
1760,11A0119,Vale de Cambra,2,CHAdeMO,2023,5
1761,11A1315,Valongo,17,CHAdeMO,2023,5
1762,11A1316,Vila do Conde,4,CHAdeMO,2023,5
1763,11A1317,Vila Nova de Gaia,33,CHAdeMO,2023,5
1764,11A,Área Metropolitana do Porto,254,CCS,2023,5
1765,11A0104,Arouca,1,CCS,2023,5
1766,11A0107,Espinho,3,CCS,2023,5
1767,11A1304,Gondomar,14,CCS,2023,5
1768,11A1306,Maia,21,CCS,2023,5
1769,11A1308,Matosinhos,43,CCS,2023,5
1770,11A0113,Oliveira de Azeméis,,CCS,2023,5
1771,11A1310,Paredes,5,CCS,2023,5
1772,11A1312,Porto,66,CCS,2023,5
1773,11A1313,Póvoa de Varzim,11,CCS,2023,5
1774,11A0109,Santa Maria da Feira,11,CCS,2023,5
1775,11A1314,Santo Tirso,9,CCS,2023,5
1776,11A0116,São João da Madeira,3,CCS,2023,5
1777,11A1318,Trofa,5,CCS,2023,5
1778,11A0119,Vale de Cambra,1,CCS,2023,5
1779,11A1315,Valongo,19,CCS,2023,5
1780,11A1316,Vila do Conde,4,CCS,2023,5
1781,11A1317,Vila Nova de Gaia,38,CCS,2023,5
1782,11A,Área Metropolitana do Porto,,Industrial,2023,5
1783,11A0104,Arouca,,Industrial,2023,5
1784,11A0107,Espinho,,Industrial,2023,5
1785,11A1304,Gondomar,,Industrial,2023,5
1786,11A1306,Maia,,Industrial,2023,5
1787,11A1308,Matosinhos,,Industrial,2023,5
1788,11A0113,Oliveira de Azeméis,,Industrial,2023,5
1789,11A1310,Paredes,,Industrial,2023,5
1790,11A1312,Porto,,Industrial,2023,5
1791,11A1313,Póvoa de Varzim,,Industrial,2023,5
1792,11A0109,Santa Maria da Feira,,Industrial,2023,5
1793,11A1314,Santo Tirso,,Industrial,2023,5
1794,11A0116,São João da Madeira,,Industrial,2023,5
1795,11A1318,Trofa,,Industrial,2023,5
1796,11A0119,Vale de Cambra,,Industrial,2023,5
1797,11A1315,Valongo,,Industrial,2023,5
1798,11A1316,Vila do Conde,,Industrial,2023,5
1799,11A1317,Vila Nova de Gaia,,Industrial,2023,5
1800,11A,Área Metropolitana do Porto,1253,Total,2023,4
1801,11A0104,Arouca,7,Total,2023,4
1802,11A0107,Espinho,15,Total,2023,4
1803,11A1304,Gondomar,58,Total,2023,4
1804,11A1306,Maia,84,Total,2023,4
1805,11A1308,Matosinhos,223,Total,2023,4
1806,11A0113,Oliveira de Azeméis,4,Total,2023,4
1807,11A1310,Paredes,25,Total,2023,4
1808,11A1312,Porto,372,Total,2023,4
1809,11A1313,Póvoa de Varzim,54,Total,2023,4
1810,11A0109,Santa Maria da Feira,45,Total,2023,4
1811,11A1314,Santo Tirso,33,Total,2023,4
1812,11A0116,São João da Madeira,21,Total,2023,4
1813,11A1318,Trofa,21,Total,2023,4
1814,11A0119,Vale de Cambra,9,Total,2023,4
1815,11A1315,Valongo,58,Total,2023,4
1816,11A1316,Vila do Conde,22,Total,2023,4
1817,11A1317,Vila Nova de Gaia,202,Total,2023,4
1818,11A,Área Metropolitana do Porto,786,Mennekes,2023,4
1819,11A0104,Arouca,5,Mennekes,2023,4
1820,11A0107,Espinho,9,Mennekes,2023,4
1821,11A1304,Gondomar,34,Mennekes,2023,4
1822,11A1306,Maia,50,Mennekes,2023,4
1823,11A1308,Matosinhos,149,Mennekes,2023,4
1824,11A0113,Oliveira de Azeméis,4,Mennekes,2023,4
1825,11A1310,Paredes,15,Mennekes,2023,4
1826,11A1312,Porto,246,Mennekes,2023,4
1827,11A1313,Póvoa de Varzim,27,Mennekes,2023,4
1828,11A0109,Santa Maria da Feira,23,Mennekes,2023,4
1829,11A1314,Santo Tirso,15,Mennekes,2023,4
1830,11A0116,São João da Madeira,15,Mennekes,2023,4
1831,11A1318,Trofa,11,Mennekes,2023,4
1832,11A0119,Vale de Cambra,6,Mennekes,2023,4
1833,11A1315,Valongo,28,Mennekes,2023,4
1834,11A1316,Vila do Conde,14,Mennekes,2023,4
1835,11A1317,Vila Nova de Gaia,135,Mennekes,2023,4
1836,11A,Área Metropolitana do Porto,221,CHAdeMO,2023,4
1837,11A0104,Arouca,1,CHAdeMO,2023,4
1838,11A0107,Espinho,3,CHAdeMO,2023,4
1839,11A1304,Gondomar,12,CHAdeMO,2023,4
1840,11A1306,Maia,15,CHAdeMO,2023,4
1841,11A1308,Matosinhos,31,CHAdeMO,2023,4
1842,11A0113,Oliveira de Azeméis,,CHAdeMO,2023,4
1843,11A1310,Paredes,5,CHAdeMO,2023,4
1844,11A1312,Porto,58,CHAdeMO,2023,4
1845,11A1313,Póvoa de Varzim,14,CHAdeMO,2023,4
1846,11A0109,Santa Maria da Feira,11,CHAdeMO,2023,4
1847,11A1314,Santo Tirso,9,CHAdeMO,2023,4
1848,11A0116,São João da Madeira,3,CHAdeMO,2023,4
1849,11A1318,Trofa,5,CHAdeMO,2023,4
1850,11A0119,Vale de Cambra,2,CHAdeMO,2023,4
1851,11A1315,Valongo,16,CHAdeMO,2023,4
1852,11A1316,Vila do Conde,4,CHAdeMO,2023,4
1853,11A1317,Vila Nova de Gaia,32,CHAdeMO,2023,4
1854,11A,Área Metropolitana do Porto,246,CCS,2023,4
1855,11A0104,Arouca,1,CCS,2023,4
1856,11A0107,Espinho,3,CCS,2023,4
1857,11A1304,Gondomar,12,CCS,2023,4
1858,11A1306,Maia,19,CCS,2023,4
1859,11A1308,Matosinhos,43,CCS,2023,4
1860,11A0113,Oliveira de Azeméis,,CCS,2023,4
1861,11A1310,Paredes,5,CCS,2023,4
1862,11A1312,Porto,68,CCS,2023,4
1863,11A1313,Póvoa de Varzim,13,CCS,2023,4
1864,11A0109,Santa Maria da Feira,11,CCS,2023,4
1865,11A1314,Santo Tirso,9,CCS,2023,4
1866,11A0116,São João da Madeira,3,CCS,2023,4
1867,11A1318,Trofa,5,CCS,2023,4
1868,11A0119,Vale de Cambra,1,CCS,2023,4
1869,11A1315,Valongo,14,CCS,2023,4
1870,11A1316,Vila do Conde,4,CCS,2023,4
1871,11A1317,Vila Nova de Gaia,35,CCS,2023,4
1872,11A,Área Metropolitana do Porto,,Industrial,2023,4
1873,11A0104,Arouca,,Industrial,2023,4
1874,11A0107,Espinho,,Industrial,2023,4
1875,11A1304,Gondomar,,Industrial,2023,4
1876,11A1306,Maia,,Industrial,2023,4
1877,11A1308,Matosinhos,,Industrial,2023,4
1878,11A0113,Oliveira de Azeméis,,Industrial,2023,4
1879,11A1310,Paredes,,Industrial,2023,4
1880,11A1312,Porto,,Industrial,2023,4
1881,11A1313,Póvoa de Varzim,,Industrial,2023,4
1882,11A0109,Santa Maria da Feira,,Industrial,2023,4
1883,11A1314,Santo Tirso,,Industrial,2023,4
1884,11A0116,São João da Madeira,,Industrial,2023,4
1885,11A1318,Trofa,,Industrial,2023,4
1886,11A0119,Vale de Cambra,,Industrial,2023,4
1887,11A1315,Valongo,,Industrial,2023,4
1888,11A1316,Vila do Conde,,Industrial,2023,4
1889,11A1317,Vila Nova de Gaia,,Industrial,2023,4
1890,11A,Área Metropolitana do Porto,1208,Total,2023,3
1891,11A0104,Arouca,7,Total,2023,3
1892,11A0107,Espinho,15,Total,2023,3
1893,11A1304,Gondomar,43,Total,2023,3
1894,11A1306,Maia,83,Total,2023,3
1895,11A1308,Matosinhos,221,Total,2023,3
1896,11A0113,Oliveira de Azeméis,4,Total,2023,3
1897,11A1310,Paredes,25,Total,2023,3
1898,11A1312,Porto,357,Total,2023,3
1899,11A1313,Póvoa de Varzim,54,Total,2023,3
1900,11A0109,Santa Maria da Feira,42,Total,2023,3
1901,11A1314,Santo Tirso,33,Total,2023,3
1902,11A0116,São João da Madeira,21,Total,2023,3
1903,11A1318,Trofa,21,Total,2023,3
1904,11A0119,Vale de Cambra,6,Total,2023,3
1905,11A1315,Valongo,58,Total,2023,3
1906,11A1316,Vila do Conde,22,Total,2023,3
1907,11A1317,Vila Nova de Gaia,196,Total,2023,3
1908,11A,Área Metropolitana do Porto,763,Mennekes,2023,3
1909,11A0104,Arouca,5,Mennekes,2023,3
1910,11A0107,Espinho,9,Mennekes,2023,3
1911,11A1304,Gondomar,21,Mennekes,2023,3
1912,11A1306,Maia,49,Mennekes,2023,3
1913,11A1308,Matosinhos,149,Mennekes,2023,3
1914,11A0113,Oliveira de Azeméis,4,Mennekes,2023,3
1915,11A1310,Paredes,15,Mennekes,2023,3
1916,11A1312,Porto,241,Mennekes,2023,3
1917,11A1313,Póvoa de Varzim,27,Mennekes,2023,3
1918,11A0109,Santa Maria da Feira,22,Mennekes,2023,3
1919,11A1314,Santo Tirso,15,Mennekes,2023,3
1920,11A0116,São João da Madeira,15,Mennekes,2023,3
1921,11A1318,Trofa,11,Mennekes,2023,3
1922,11A0119,Vale de Cambra,6,Mennekes,2023,3
1923,11A1315,Valongo,28,Mennekes,2023,3
1924,11A1316,Vila do Conde,14,Mennekes,2023,3
1925,11A1317,Vila Nova de Gaia,132,Mennekes,2023,3
1926,11A,Área Metropolitana do Porto,213,CHAdeMO,2023,3
1927,11A0104,Arouca,1,CHAdeMO,2023,3
1928,11A0107,Espinho,3,CHAdeMO,2023,3
1929,11A1304,Gondomar,11,CHAdeMO,2023,3
1930,11A1306,Maia,15,CHAdeMO,2023,3
1931,11A1308,Matosinhos,31,CHAdeMO,2023,3
1932,11A0113,Oliveira de Azeméis,,CHAdeMO,2023,3
1933,11A1310,Paredes,5,CHAdeMO,2023,3
1934,11A1312,Porto,54,CHAdeMO,2023,3
1935,11A1313,Póvoa de Varzim,14,CHAdeMO,2023,3
1936,11A0109,Santa Maria da Feira,10,CHAdeMO,2023,3
1937,11A1314,Santo Tirso,9,CHAdeMO,2023,3
1938,11A0116,São João da Madeira,3,CHAdeMO,2023,3
1939,11A1318,Trofa,5,CHAdeMO,2023,3
1940,11A0119,Vale de Cambra,,CHAdeMO,2023,3
1941,11A1315,Valongo,16,CHAdeMO,2023,3
1942,11A1316,Vila do Conde,4,CHAdeMO,2023,3
1943,11A1317,Vila Nova de Gaia,32,CHAdeMO,2023,3
1944,11A,Área Metropolitana do Porto,232,CCS,2023,3
1945,11A0104,Arouca,1,CCS,2023,3
1946,11A0107,Espinho,3,CCS,2023,3
1947,11A1304,Gondomar,11,CCS,2023,3
1948,11A1306,Maia,19,CCS,2023,3
1949,11A1308,Matosinhos,41,CCS,2023,3
1950,11A0113,Oliveira de Azeméis,,CCS,2023,3
1951,11A1310,Paredes,5,CCS,2023,3
1952,11A1312,Porto,62,CCS,2023,3
1953,11A1313,Póvoa de Varzim,13,CCS,2023,3
1954,11A0109,Santa Maria da Feira,10,CCS,2023,3
1955,11A1314,Santo Tirso,9,CCS,2023,3
1956,11A0116,São João da Madeira,3,CCS,2023,3
1957,11A1318,Trofa,5,CCS,2023,3
1958,11A0119,Vale de Cambra,,CCS,2023,3
1959,11A1315,Valongo,14,CCS,2023,3
1960,11A1316,Vila do Conde,4,CCS,2023,3
1961,11A1317,Vila Nova de Gaia,32,CCS,2023,3
1962,11A,Área Metropolitana do Porto,,Industrial,2023,3
1963,11A0104,Arouca,,Industrial,2023,3
1964,11A0107,Espinho,,Industrial,2023,3
1965,11A1304,Gondomar,,Industrial,2023,3
1966,11A1306,Maia,,Industrial,2023,3
1967,11A1308,Matosinhos,,Industrial,2023,3
1968,11A0113,Oliveira de Azeméis,,Industrial,2023,3
1969,11A1310,Paredes,,Industrial,2023,3
1970,11A1312,Porto,,Industrial,2023,3
1971,11A1313,Póvoa de Varzim,,Industrial,2023,3
1972,11A0109,Santa Maria da Feira,,Industrial,2023,3
1973,11A1314,Santo Tirso,,Industrial,2023,3
1974,11A0116,São João da Madeira,,Industrial,2023,3
1975,11A1318,Trofa,,Industrial,2023,3
1976,11A0119,Vale de Cambra,,Industrial,2023,3
1977,11A1315,Valongo,,Industrial,2023,3
1978,11A1316,Vila do Conde,,Industrial,2023,3
1979,11A1317,Vila Nova de Gaia,,Industrial,2023,3
1980,11A,Área Metropolitana do Porto,1168,Total,2023,2
1981,11A0104,Arouca,7,Total,2023,2
1982,11A0107,Espinho,15,Total,2023,2
1983,11A1304,Gondomar,40,Total,2023,2
1984,11A1306,Maia,79,Total,2023,2
1985,11A1308,Matosinhos,207,Total,2023,2
1986,11A0113,Oliveira de Azeméis,4,Total,2023,2
1987,11A1310,Paredes,25,Total,2023,2
1988,11A1312,Porto,349,Total,2023,2
1989,11A1313,Póvoa de Varzim,51,Total,2023,2
1990,11A0109,Santa Maria da Feira,42,Total,2023,2
1991,11A1314,Santo Tirso,33,Total,2023,2
1992,11A0116,São João da Madeira,21,Total,2023,2
1993,11A1318,Trofa,21,Total,2023,2
1994,11A0119,Vale de Cambra,6,Total,2023,2
1995,11A1315,Valongo,58,Total,2023,2
1996,11A1316,Vila do Conde,22,Total,2023,2
1997,11A1317,Vila Nova de Gaia,188,Total,2023,2
1998,11A,Área Metropolitana do Porto,743,Mennekes,2023,2
1999,11A0104,Arouca,5,Mennekes,2023,2
2000,11A0107,Espinho,9,Mennekes,2023,2
2001,11A1304,Gondomar,20,Mennekes,2023,2
2002,11A1306,Maia,45,Mennekes,2023,2
2003,11A1308,Matosinhos,143,Mennekes,2023,2
2004,11A0113,Oliveira de Azeméis,4,Mennekes,2023,2
2005,11A1310,Paredes,15,Mennekes,2023,2
2006,11A1312,Porto,237,Mennekes,2023,2
2007,11A1313,Póvoa de Varzim,26,Mennekes,2023,2
2008,11A0109,Santa Maria da Feira,22,Mennekes,2023,2
2009,11A1314,Santo Tirso,15,Mennekes,2023,2
2010,11A0116,São João da Madeira,15,Mennekes,2023,2
2011,11A1318,Trofa,11,Mennekes,2023,2
2012,11A0119,Vale de Cambra,6,Mennekes,2023,2
2013,11A1315,Valongo,28,Mennekes,2023,2
2014,11A1316,Vila do Conde,14,Mennekes,2023,2
2015,11A1317,Vila Nova de Gaia,128,Mennekes,2023,2
2016,11A,Área Metropolitana do Porto,203,CHAdeMO,2023,2
2017,11A0104,Arouca,1,CHAdeMO,2023,2
2018,11A0107,Espinho,3,CHAdeMO,2023,2
2019,11A1304,Gondomar,10,CHAdeMO,2023,2
2020,11A1306,Maia,15,CHAdeMO,2023,2
2021,11A1308,Matosinhos,27,CHAdeMO,2023,2
2022,11A0113,Oliveira de Azeméis,,CHAdeMO,2023,2
2023,11A1310,Paredes,5,CHAdeMO,2023,2
2024,11A1312,Porto,52,CHAdeMO,2023,2
2025,11A1313,Póvoa de Varzim,13,CHAdeMO,2023,2
2026,11A0109,Santa Maria da Feira,10,CHAdeMO,2023,2
2027,11A1314,Santo Tirso,9,CHAdeMO,2023,2
2028,11A0116,São João da Madeira,3,CHAdeMO,2023,2
2029,11A1318,Trofa,5,CHAdeMO,2023,2
2030,11A0119,Vale de Cambra,,CHAdeMO,2023,2
2031,11A1315,Valongo,16,CHAdeMO,2023,2
2032,11A1316,Vila do Conde,4,CHAdeMO,2023,2
2033,11A1317,Vila Nova de Gaia,30,CHAdeMO,2023,2
2034,11A,Área Metropolitana do Porto,222,CCS,2023,2
2035,11A0104,Arouca,1,CCS,2023,2
2036,11A0107,Espinho,3,CCS,2023,2
2037,11A1304,Gondomar,10,CCS,2023,2
2038,11A1306,Maia,19,CCS,2023,2
2039,11A1308,Matosinhos,37,CCS,2023,2
2040,11A0113,Oliveira de Azeméis,,CCS,2023,2
2041,11A1310,Paredes,5,CCS,2023,2
2042,11A1312,Porto,60,CCS,2023,2
2043,11A1313,Póvoa de Varzim,12,CCS,2023,2
2044,11A0109,Santa Maria da Feira,10,CCS,2023,2
2045,11A1314,Santo Tirso,9,CCS,2023,2
2046,11A0116,São João da Madeira,3,CCS,2023,2
2047,11A1318,Trofa,5,CCS,2023,2
2048,11A0119,Vale de Cambra,,CCS,2023,2
2049,11A1315,Valongo,14,CCS,2023,2
2050,11A1316,Vila do Conde,4,CCS,2023,2
2051,11A1317,Vila Nova de Gaia,30,CCS,2023,2
2052,11A,Área Metropolitana do Porto,,Industrial,2023,2
2053,11A0104,Arouca,,Industrial,2023,2
2054,11A0107,Espinho,,Industrial,2023,2
2055,11A1304,Gondomar,,Industrial,2023,2
2056,11A1306,Maia,,Industrial,2023,2
2057,11A1308,Matosinhos,,Industrial,2023,2
2058,11A0113,Oliveira de Azeméis,,Industrial,2023,2
2059,11A1310,Paredes,,Industrial,2023,2
2060,11A1312,Porto,,Industrial,2023,2
2061,11A1313,Póvoa de Varzim,,Industrial,2023,2
2062,11A0109,Santa Maria da Feira,,Industrial,2023,2
2063,11A1314,Santo Tirso,,Industrial,2023,2
2064,11A0116,São João da Madeira,,Industrial,2023,2
2065,11A1318,Trofa,,Industrial,2023,2
2066,11A0119,Vale de Cambra,,Industrial,2023,2
2067,11A1315,Valongo,,Industrial,2023,2
2068,11A1316,Vila do Conde,,Industrial,2023,2
2069,11A1317,Vila Nova de Gaia,,Industrial,2023,2
2070,11A,Área Metropolitana do Porto,1130,Total,2023,1
2071,11A0104,Arouca,7,Total,2023,1
2072,11A0107,Espinho,15,Total,2023,1
2073,11A1304,Gondomar,40,Total,2023,1
2074,11A1306,Maia,79,Total,2023,1
2075,11A1308,Matosinhos,201,Total,2023,1
2076,11A0113,Oliveira de Azeméis,4,Total,2023,1
2077,11A1310,Paredes,23,Total,2023,1
2078,11A1312,Porto,332,Total,2023,1
2079,11A1313,Póvoa de Varzim,45,Total,2023,1
2080,11A0109,Santa Maria da Feira,39,Total,2023,1
2081,11A1314,Santo Tirso,33,Total,2023,1
2082,11A0116,São João da Madeira,21,Total,2023,1
